WAVELENGTH,FLUX,ERROR
1635.0,2.59336322609e-12,9.33417054803e-14
1636.0,2.23019417135e-12,5.91955197065e-14
1637.0,2.13196643068e-12,5.22084254393e-14
1638.0,1.93013309884e-12,4.71906717449e-14
1639.0,1.78727800596e-12,4.36995247291e-14
1640.0,1.93158732322e-12,4.19904452576e-14
1641.0,2.31564591815e-12,4.60412693684e-14
1642.0,2.76478999106e-12,4.86807165322e-14
1643.0,2.84518864629e-12,4.85363017981e-14
1644.0,2.86019586014e-12,4.93863078963e-14
1645.0,2.76718761352e-12,4.85518470832e-14
1646.0,2.61867655436e-12,4.78921425267e-14
1647.0,2.66432980609e-12,4.90385502109e-14
1648.0,2.71848454141e-12,5.03798878815e-14
1649.0,2.82789281557e-12,5.34192256633e-14
1650.0,2.74078286736e-12,5.45418620595e-14
1651.0,2.68942910131e-12,5.65873041202e-14
1652.0,2.65545738211e-12,5.92028940578e-14
1653.0,2.71158810643e-12,8.2444061861e-14
1654.0,2.60035199471e-12,8.86077283167e-14
1655.0,2.71095178351e-12,6.38689767933e-14
1656.0,2.70646984902e-12,5.93398535884e-14
1657.0,2.65024815334e-12,5.48006935018e-14
1658.0,2.6945468358e-12,5.25091043533e-14
1659.0,2.65132331418e-12,5.19136390282e-14
1660.0,2.69178698015e-12,5.10854400983e-14
1661.0,2.6599486877e-12,5.03925893195e-14
1662.0,2.68260454199e-12,4.96918883749e-14
1663.0,2.63199604002e-12,4.9249199227e-14
1664.0,2.67024709618e-12,5.01461463877e-14
1665.0,2.80352300919e-12,5.14437690607e-14
1666.0,2.678238639e-12,5.00591801034e-14
1667.0,2.73356053815e-12,5.23740929958e-14
1668.0,2.86067800783e-12,5.54228072003e-14
1669.0,2.79517256264e-12,5.73258751024e-14
1670.0,2.66476797096e-12,5.82268258716e-14
1671.0,2.45191762999e-12,5.93937236476e-14
1672.0,3.53681031817e-12,1.80771001843e-13
1673.0,2.86669751414e-12,8.14815506808e-14
1674.0,2.89539029238e-12,6.54841048328e-14
1675.0,2.72235875356e-12,5.88062471759e-14
1676.0,2.72424324462e-12,5.60694898966e-14
1677.0,2.79887233603e-12,5.45788465677e-14
1678.0,2.72561585715e-12,5.34584002734e-14
1679.0,2.76381133654e-12,5.29748951464e-14
1680.0,2.70560773706e-12,5.21150255504e-14
1681.0,2.74273240435e-12,5.29585097835e-14
1682.0,2.76417715455e-12,5.22067624672e-14
1683.0,2.82359639375e-12,5.34080616112e-14
1684.0,2.70702103353e-12,5.21618609165e-14
1685.0,2.68470609872e-12,5.26930729673e-14
1686.0,2.82406459528e-12,5.49908838983e-14
1687.0,2.67448315011e-12,5.61891265087e-14
1687.57724043,2.81518146786e-12,8.65159410762e-14
1688.94796309,2.88880242615e-12,7.64070634952e-14
1690.31870018,2.65775576263e-12,1.74964985886e-14
1691.68945168,2.67305964687e-12,3.14815021648e-14
1693.06021756,2.6536070438e-12,1.13385095385e-13
1694.43099778,2.69995111586e-12,7.04529202081e-14
1695.80179231,2.53786280217e-12,9.3812321698e-14
1697.17260111,2.72360884028e-12,9.35164420784e-14
1698.54342417,2.52464581123e-12,2.61553934847e-14
1699.91426145,2.7236182407e-12,4.71143090447e-14
1701.2851129,2.70535009059e-12,3.25842147531e-14
1702.65597852,2.79584480331e-12,2.18435684813e-14
